StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,MotionTiming_First Click,MotionTiming_Last Click,MotionTiming_Page Submit,MotionTiming_Click Count,MCB_1,MRB_1,BCheck1,BCheck1_DO,BCheck2,BCheck3,BaTiming_First Click,BaTiming_Last Click,BaTiming_Page Submit,BaTiming_Click Count,BCB_1,BRB_1,Check1,Check2,Feedback,BridgeTime_First Click,BridgeTime_Last Click,BridgeTime_Page Submit,BridgeTime_Click Count,TCB_1,TRB_1,TCheck1,TCheck1,Feedback,Gender,Gender_4_TEXT,Age,Eth,Race,Story,FL_22_DO,FL_28_DO,FL_36_DO,FL_40_DO,Motiondetectorblock_DO,Batteryblock_DO,Trainblock_DO
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,201,TRUE,1/23/2019 16:29,R_1dHbrcdx1BNiD33,,,,,,,anonymous,EN,Yes,0,0,34.158,0,54,54,Neither Billy nor Suzy,Both Billy and Suzy|Billy|Suzy|Neither Billy nor Suzy,2 or more,billy is 1 of 2-so the statement is accurate,,,,,,,,,,,,,,,,,,,Male,,58,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CNBS|MotionTiming,,
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,187,TRUE,1/23/2019 16:29,R_1QmE3Ktb50eBiWR,,,,,,,anonymous,EN,Yes,8.633,10.89,39.278,4,69,69,Both Billy and Suzy,Both Billy and Suzy|Neither Billy nor Suzy|Suzy|Billy,2 or more,"THEY BOTH ARRIVED T THE SAME TIME. SO, HE WAS PARTIALLY TO BLAME.",,,,,,,,,,,,,,,,,,,Female,,44,No,Black or African American,Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,120,TRUE,1/23/2019 16:29,R_0OMALKP19y1UlpL,,,,,,,anonymous,EN,Yes,0,0,15.446,0,51,57,Neither Billy nor Suzy,Both Billy and Suzy|Suzy|Neither Billy nor Suzy|Billy,1 or more,There was a 50% chance he set it off so I chose the middle not knowing anything else about the situation.,,,,,,,,,,,,,,,,,,,Male,,45,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNBS|MotionTiming,,
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,166,TRUE,1/23/2019 16:29,R_1jvREx84EVPn00t,,,,,,,anonymous,EN,Yes,2.254,5.598,15.267,3,60,60,Neither Billy nor Suzy,Billy|Both Billy and Suzy|Suzy|Neither Billy nor Suzy,2 or more,"Billy made up part of the ""two or more"" solution set to the problem of the detector only going off if ""two or more people"" move in the room at the same time.  Thus, Billy was part of the solution, and I agree he was involved in the success of the scenario (the detector going off).",,,,,,,,,,,,,,,,,,,Male,,44,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CNSB|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,132,TRUE,1/23/2019 16:29,R_5gTvuBXva5ziSqZ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,17.744,21.072,23.377,2,0,100,Billy,One,"If only one battery was needed, then Billy and Suzy both had equal claim to starting the car, so Billy cannot be the sole cause of the car starting.",,,,,,,,,,Male,,30,Yes,"White,More than one Race",Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVBS|BaTiming,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,139,TRUE,1/23/2019 16:29,R_2PmLfXhRey03kvI,,,,,,,anonymous,EN,Yes,0,0,14.869,0,50,100,Neither Billy nor Suzy,Both Billy and Suzy|Billy|Neither Billy nor Suzy|Suzy,1 or more,"It could have been either Billy or Suzy, so I gave it 50%",,,,,,,,,,,,,,,,,,,Male,,47,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,90,TRUE,1/23/2019 16:29,R_039swNpR3i4ZQdj,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,17.851,0,48,56,Neither Billy nor Suzy,One,Not sure. I'm neutral about this.,,,,,,,,,,Male,,33,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,122,TRUE,1/23/2019 16:29,R_xtqwUbp4PMlY9W1,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,17.779,0,55,30,Neither Billy nor Suzy,One,They both did the same action to help get the car started.,,,,,,,,,,Male,,40,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,141,TRUE,1/23/2019 16:29,R_1HhNnZ6ScWxk8g3,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,35.389,0,11,100,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Because he had the green signal,Female,,45,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNSB|BridgeTime
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,197,TRUE,1/23/2019 16:29,R_2Ez1gL7XBcJE3qY,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,28.576,0,36,15,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","The fact that neither train conductor knew that the bridge was on the verge of collapse means that it wasn't really Billy's fault or Suzy's. However, in a way, Billy did play a hand in the bridge collapsing, despite not knowing.",Female,,22,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,103,TRUE,1/23/2019 16:29,R_1HkH2RbbgBpz33S,,,,,,,anonymous,EN,Yes,1.435,2.679,11.879,3,65,51,Both Billy and Suzy,Suzy|Neither Billy nor Suzy|Both Billy and Suzy|Billy,1 or more,I rated his 'fault' at 50 because I believe they were both equally at fault. ,,,,,,,,,,,,,,,,,,,Male,,23,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DVBS|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,146,TRUE,1/23/2019 16:29,R_33rPdnFEBIyG2vx,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,41.118,0,74,60,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy made a choice to go across the bridge and therfore he was one of the people responsible for the collapse even though it was not intentional,Female,,35,No,Asian,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,114,TRUE,1/23/2019 16:29,R_1Nm12UKIi51xMly,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,32.719,0,65,51,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Both Billy and Suzy were partly responsible.,Male,,35,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNBS|BridgeTime
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,107,TRUE,1/23/2019 16:29,R_Utesre9kuDmH72x,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,30.692,0,51,100,Billy,Two,The car takes 2 batteries. Both characters were equally responsible.,,,,,,,,,,Male,,44,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVBS|BaTiming,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,114,TRUE,1/23/2019 16:29,R_p3lCIChr2FpmkGB,,,,,,,anonymous,EN,Yes,,,,,,,,,,,28.797,29.223,31.529,2,51,94,Billy,Two,It needed 2 batteries so Billy's action alone didnt cause them to be able to start the car.,,,,,,,,,,Female,,49,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,106,TRUE,1/23/2019 16:29,R_DCaaCTEyANjI4zD,,,,,,,anonymous,EN,Yes,0,0,23.493,0,96,86,Billy,Suzy|Both Billy and Suzy|Neither Billy nor Suzy|Billy,2 or more,"He wasn’t supposed to go in there, only one person ",,,,,,,,,,,,,,,,,,,Female,,21,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVSB|MotionTiming,,
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,175,TRUE,1/23/2019 16:29,R_3fK1G0jLjlWohGy,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,45.783,0,0,0,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,I disagree with that statement because both trains would cause it to collapse. They both got there at the same time. They should have not had the green light in the first place. ,Male,,24,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,200,TRUE,1/23/2019 16:29,R_SI45GyjB5yIn5jH,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,32.005,0,86,96,Billy,Two,"Billy did the more unusual act which is not likely to happen again.  It is possible that they might buy another battery, but unlikely that they will find another one to steal.",,,,,,,,,,Female,,37,No,Black or African American,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,128,TRUE,1/23/2019 16:29,R_1pVFNdF71O0MVcJ,,,,,,,anonymous,EN,Yes,7.405,7.405,34.864,1,100,100,Billy,Billy|Both Billy and Suzy|Suzy|Neither Billy nor Suzy,2 or more,"Billy was told to not come in at all, but did anyways. If he followed instruction, he wouldn't have been there and therefore not caused the motion detector to go off.",,,,,,,,,,,,,,,,,,,Male,,31,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,225,TRUE,1/23/2019 16:29,R_3qdrNTv4OvCz3CY,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,1.636,13.981,63.861,2,51,100,Billy,Either train is heavy enough on its own to break the bridge.,"Since either train was heavy enough to collapse the bridge then neither of them is solely responsible for it's collapse but since Billy ignored his signal he didn't have to go down with the bridge, where-as Suzy was always going to go down. ",Male,,35,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVSB|BridgeTime
1/23/2019 16:26,1/23/2019 16:29,IP Address,,100,205,TRUE,1/23/2019 16:29,R_1OjgOpT75CWmJ1U,,,,,,,anonymous,EN,Yes,0,0,35.759,0,50,100,Billy,Neither Billy nor Suzy|Billy|Suzy|Both Billy and Suzy,1 or more,It would have gone off even if Suzy had walked in alone b/c it was programmed to go off if at least one person entered the room.,,,,,,,,,,,,,,,,,,,Female,,49,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DVSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:29,IP Address,,100,97,TRUE,1/23/2019 16:29,R_2ZBvuktCacSfSrX,,,,,,,anonymous,EN,Yes,1.385,6.082,14.772,3,50,50,Neither Billy nor Suzy,Billy|Suzy|Neither Billy nor Suzy|Both Billy and Suzy,1 or more,"If both arrived at the same time they set it off together, so in a sense it's correct, but it would have gone off even if he didn't arrive on time.",,,,,,,,,,,,,,,,,,,Male,,41,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:29,IP Address,,100,103,TRUE,1/23/2019 16:29,R_1Owa4xxy7V3EhiI,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,17.934,0,91,98,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",billy ignored the red light and if he did not go the bridge would not have collasped,Female,,33,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVSB|BridgeTime
1/23/2019 16:27,1/23/2019 16:29,IP Address,,100,173,TRUE,1/23/2019 16:29,R_2YYfhMpXgpU8RED,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,37.458,0,96,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Billy had the red light and was supposed to wait.  Suzy had the green light and was free to go.  Had Billy done what he was supposed to do, the bridge wouldn't have collapsed.  Had everyone done what they were supposed to do, the bridge wouldn't have collapsed.  But Billy was the only one who deviated from doing what they were supposed to.",Male,,40,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCVSB|BridgeTime
1/23/2019 16:26,1/23/2019 16:30,IP Address,,100,181,TRUE,1/23/2019 16:30,R_3NOkIm7u69XNwzk,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,93.855,0,50,81,Billy,One,Because billy stole it and then suzy bought it suzy did what she should but billy did not so it wasnt up to,,,,,,,,,,Female,,29,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVBS|BaTiming,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,66,TRUE,1/23/2019 16:30,R_3qmWqE0TG4WmRFW,,,,,,,anonymous,EN,Yes,1.235,1.568,10.087,2,,,Neither Billy nor Suzy,Neither Billy nor Suzy|Suzy|Both Billy and Suzy|Billy,1 or more,None.,,,,,,,,,,,,,,,,,,,Male,,,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DNSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,102,TRUE,1/23/2019 16:30,R_1Q9IQBySeR5cQau,,,,,,,anonymous,EN,Yes,0,0,19.658,0,91,100,Billy,Billy|Neither Billy nor Suzy|Both Billy and Suzy|Suzy,2 or more,He was told to stay home. Suzzy was the only one that should have been there,,,,,,,,,,,,,,,,,,,Female,,26,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,CVBS|MotionTiming,,
1/23/2019 16:25,1/23/2019 16:30,IP Address,,100,244,TRUE,1/23/2019 16:30,R_2w0IOlgnypixSa7,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,47.153,0,82,96,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy disregarded the stop signal.,Male,,48,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,89,TRUE,1/23/2019 16:30,R_2wvpuwZdjyHdLzV,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,20.98,0,51,76,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",He went forward as did Suzy,Male,,20,No,Asian,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNBS|BridgeTime
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,170,TRUE,1/23/2019 16:30,R_RqzYFQA3B66SKoF,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,37.853,0,100,100,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","Billy was supposed to stop at the red light but ignored it and drove onto the bridge. If he hadn't done that, the bridge would not have collapsed.",Female,,47,No,Asian,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,100,TRUE,1/23/2019 16:30,R_22ESTM6DjZMevhD,,,,,,,anonymous,EN,Yes,0,0,20.898,0,51,81,Neither Billy nor Suzy,Billy|Both Billy and Suzy|Neither Billy nor Suzy|Suzy,1 or more,It could have been him or Suzy.,,,,,,,,,,,,,,,,,,,Male,,43,Yes,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNBS|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,173,TRUE,1/23/2019 16:30,R_2bUdJBgRH3zmqfj,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,38.878,0,92,96,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy had a red light. He should have obeyed the signal and he didn't.,Female,,66,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVSB|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,88,TRUE,1/23/2019 16:30,R_31urfexHHpfBZ7N,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,18.657,0,50,68,Both Billy and Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","He knew that the bridge could collapse, but followed the signal instead.",Male,,21,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCNSB|BridgeTime
1/23/2019 16:26,1/23/2019 16:30,IP Address,,100,205,TRUE,1/23/2019 16:30,R_1EX1ofjOBDsKsr4,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,21.538,0,40,18,Neither Billy nor Suzy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.","I am in between. While Billy did contribute to the bridge collapsing, it wasn't totally his fault. Suzy also played a role in the collapse. Ultimately though, I feel neither of them are the true cause, but the person/company responsible for the bridge and its condition. Billy and Suzy were unaware of the current state of the bridge.",Male,,28,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TCNSB|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,91,TRUE,1/23/2019 16:30,R_AKUlmiBvJQUcpeV,,,,,,,anonymous,EN,Yes,0,0,11.347,0,51,51,Neither Billy nor Suzy,Neither Billy nor Suzy|Both Billy and Suzy|Suzy|Billy,1 or more,I do not know who was in first. It could have been Billy but it may not have been. There is not enough info to deduce who set it off.,,,,,,,,,,,,,,,,,,,Male,,34,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,DNSB|MotionTiming,,
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,149,TRUE,1/23/2019 16:30,R_3Q021mGTq1pmR0a,,,,,,,anonymous,EN,Yes,,,,,,,,,,,22.21,24.339,25.36,3,54,91,Billy,Two,Billy stole the battery,,,,,,,,,,Female,,45,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVSB|BaTiming,
1/23/2019 16:26,1/23/2019 16:30,IP Address,,100,242,TRUE,1/23/2019 16:30,R_3qkiuOaNdEsBzVC,,,,,,,anonymous,EN,Yes,28.934,28.934,35.276,1,100,100,Billy,Both Billy and Suzy|Suzy|Neither Billy nor Suzy|Billy,2 or more,Billy was instructed to not show up but he showed up. His presence caused 2 people to go through the detector setting it off. If he had not shown up this whole situation could have been prevented. I factored that in when weighing in the decision that it was Billy who caused the motion detector to go off.,,,,,,,,,,,,,,,,,,,Male,,42,No,Asian,Motion,FL_23,MotionCause|MotionRelevant,,,CVSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,123,TRUE,1/23/2019 16:30,R_2coKG4pXCRJGq2A,,,,,,,anonymous,EN,Yes,0,0,31.258,0,100,88,Billy,Billy|Neither Billy nor Suzy|Both Billy and Suzy|Suzy,1 or more,He wasn't supposed to show up at work,,,,,,,,,,,,,,,,,,,Female,,56,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DVBS|MotionTiming,,
1/23/2019 16:26,1/23/2019 16:30,IP Address,,100,242,TRUE,1/23/2019 16:30,R_2xVOnqRrEuwyLo7,,,,,,,anonymous,EN,Yes,,,,,,,,,,,1.338,1.75,11.827,2,36,65,Billy,Two,Billy stole a battery causing them to not be able to start it.,,,,,,,,,,Male,,31,Yes,American Indian/Alaskan Native,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaCVBS|BaTiming,
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,144,TRUE,1/23/2019 16:30,R_3kiCyGnwbNcJAOj,,,,,,,anonymous,EN,Yes,0,0,25.775,0,,91,Billy,Suzy|Neither Billy nor Suzy|Billy|Both Billy and Suzy,1 or more,Billy didn't necessarily set off the alarm as Suzy could have set it off due to the programming set to go off if ANY ONE PERSON triggered it. ,,,,,,,,,,,,,,,,,,,Male,,28,No,White,Motion,FL_23,MotionCause|MotionRelevant,,,DVSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,117,TRUE,1/23/2019 16:30,R_1K8yoPATblAQrA8,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,22.792,0,100,99,Billy,Either train is heavy enough on its own to break the bridge.,Because if he had not driven onto the bridge it would not have collapsed. ,Female,,34,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,122,TRUE,1/23/2019 16:30,R_1gTQkjZkLwM7KlL,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,29.354,0,72,82,Neither Billy nor Suzy,Two,"They both caused them to be able to start the car. If Billy didn't purchase the battery, the car would still have not started.",,,,,,,,,,Female,,30,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNSB|BaTiming,
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,166,TRUE,1/23/2019 16:30,R_3hnnyofEaxDP3h2,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,42.024,49.686,51.806,3,100,100,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,He ignored the red signal.,Male,,74,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDVBS|BridgeTime
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,142,TRUE,1/23/2019 16:30,R_UrUp28XRofMyy5j,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,45.465,0,100,91,Billy,"Neither train is heavy enough on its own to break the bridge, but both together will be too heavy for it.",Billy had a red light and should not have gone. ,Male,,22,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TCVBS|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,124,TRUE,1/23/2019 16:30,R_1NqufQMI04uP1M0,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,36.028,0,0,100,Billy,One,he stole the battery when he didn't need to or shouldn't have,,,,,,,,,,Female,,41,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDVSB|BaTiming,
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,174,TRUE,1/23/2019 16:30,R_O3drxnSTSAr4SqJ,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,29.932,0,100,100,Neither Billy nor Suzy,One,no specific factors other than he was one of two people alble to obtain a bartlett battery,,,,,,,,,,Male,,65,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDNBS|BaTiming,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,134,TRUE,1/23/2019 16:30,R_3EaT9bKkb6SSgUd,,,,,,,anonymous,EN,Yes,,,,,,,,,,,29.67,29.67,29.731,1,0,99,Billy,One,"Unbeknownst to him, Suzy had a Bartlett battery she got through legal means.",,,,,,,,,,Male,,26,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVSB|BaTiming,
1/23/2019 16:29,1/23/2019 16:30,IP Address,,100,78,TRUE,1/23/2019 16:30,R_3oKCNYA6v5xBNGX,,,,,,,anonymous,EN,Yes,0,0,13.798,0,51,91,Billy,Billy|Both Billy and Suzy|Neither Billy nor Suzy|Suzy,2 or more,He was told not to come in and he did,,,,,,,,,,,,,,,,,,,Female,,35,No,White,Motion,FL_23,MotionRelevant|MotionCause,,,CVBS|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,108,TRUE,1/23/2019 16:30,R_T5dfbubLDXEvTpf,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,26.63,0,100,89,Billy,Two,If he hadn't stolen the battery they would not have been able to start the car,,,,,,,,,,Female,,35,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCVSB|BaTiming,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,125,TRUE,1/23/2019 16:30,R_3Ej2DMPlcvBh5Lr,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,37.139,0,65,58,Billy,Either train is heavy enough on its own to break the bridge.,He was supposed to stop ,Male,,34,Yes,"American Indian/Alaskan Native,Black or African American",Train,FL_26,,,TrainRelevance|TrainCause,,,TDVBS|BridgeTime
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,165,TRUE,1/23/2019 16:30,R_XFcr4p763IHHLt7,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,84.4,0,19,13,Both Billy and Suzy,Either train is heavy enough on its own to break the bridge.,I think that both parties were to blame from the weight but the signal was also green so he didn't know the bridge was unsafe.,Male,,27,No,White,Train,FL_26,,,TrainRelevance|TrainCause,,,TDNBS|BridgeTime
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,106,TRUE,1/23/2019 16:30,R_28I2WzeKPdWbJFF,,,,,,,anonymous,EN,Yes,0,0,15.625,0,50,82,Neither Billy nor Suzy,Billy|Both Billy and Suzy|Suzy|Neither Billy nor Suzy,1 or more,I don't believe I have any way of knowing if Billy was the one that triggered the alarm.,,,,,,,,,,,,,,,,,,,Male,,22,,,Motion,FL_23,MotionRelevant|MotionCause,,,DNSB|MotionTiming,,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,151,TRUE,1/23/2019 16:30,R_3HoHVzfJo1wx27N,,,,,,,anonymous,EN,Yes,,,,,,,,,,,,,,,,,,,,0,0,34.393,0,100,0,Neither Billy nor Suzy,Either train is heavy enough on its own to break the bridge.,It was a faulty bridge and would have collapsed regardless,Female,,62,No,White,Train,FL_26,,,TrainCause|TrainRelevance,,,TDNBS|BridgeTime
1/23/2019 16:29,1/23/2019 16:30,IP Address,,100,64,TRUE,1/23/2019 16:30,R_2pVT6EpAQ0R30zS,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,13.048,0,63,62,Suzy,One,Skill,,,,,,,,,,Male,,29,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaCNBS|BaTiming,
1/23/2019 16:28,1/23/2019 16:30,IP Address,,100,140,TRUE,1/23/2019 16:30,R_1cZnMcsYJGk0ZUk,,,,,,,anonymous,EN,Yes,,,,,,,,,,,0,0,38.098,0,0,100,Billy,One,Billy ,,,,,,,,,,Male,,63,No,White,Battery,FL_24,,BatteryCause|BatteryRelevance,,,BaDVBS|BaTiming,
1/23/2019 16:27,1/23/2019 16:30,IP Address,,100,205,TRUE,1/23/2019 16:30,R_3lEJGQtA3vdCJCd,,,,,,,anonymous,EN,Yes,,,,,,,,,,,3.213,6.5,38.579,4,5,4,Neither Billy nor Suzy,One,They only needed ONE battery to start the car and Suzy had bought one. Whether or not Billy came home with another battery was irrelevant as far as starting the car was concerned. imho,,,,,,,,,,Male,,70,No,White,Battery,FL_24,,BatteryRelevance|BatteryCause,,,BaDNSB|BaTiming,
