ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,Captcha,instr,Conform,Conform_time_1,Conform_time_2,Conform_time_3,Conform_time_4,ProfManip,LeverManip,control,altTime_1,altTime_2,altTime_3,altTime_4,outcomeChange,Agent_cause_8,Object_cause_8,control1_1,control1_2,control1_3,control2_1,control2_2,control2_3,Sex,Age,Eth,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,DO-BL-Manipulation,DO-BL-CausationQuestions,DO-Q-Conform,LocationLatitude,LocationLongitude,LocationAccuracy
R_3Mb1G4oOv82Xosn,Default Response Set,Anonymous,,,,0,1/20/2017 16:24,1/20/2017 16:28,1,1,1,1,1,0,0,48.478,0,I believe the faculty should have a separate machine so as to avoid this type of thing happening. Professor Smith should have had his own pencil as well.,,,15.995,62.254,86.943,3,19,0,0,1,1,,1,1,,1,20,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1NnqRjd02i94r2H,Default Response Set,Anonymous,,,,0,1/20/2017 16:24,1/20/2017 16:28,1,1,1,1,1,0,0,69.554,0,,,"There is a vending machine that dispenses pencils and erasers that everyone; professors and students, are allowed to use.  There are 3 levers, a black one that gives you a pencil, a red level that gives you a pencil, and a white lever that gives you an eraser and a broken pencil.  Professor smith who was just hired was told he was not allowed to get any pencils from the machine, but he does regardless and takes the last one.  Soon a student comes to get a pencil to take a test and can not get one since the last one was taken by professor smith.",2.203,81.155,133.845,8,,90,0,1,1,,1,1,,,23,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_ZqPeKde4N6ChUWd,Default Response Set,Anonymous,,,,0,1/20/2017 16:24,1/20/2017 16:30,1,1,1,1,1,66.314,66.314,67.42,1,the professor could have shared with the other professor who pulled from the vending machine at the same time that way there would be 1 pencil left for the student.,,,25.031,25.031,79.284,1,19,86,81,1,1,,1,,,1,37,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3D54knCbzKLUsX6,Default Response Set,Anonymous,,,,0,1/20/2017 16:23,1/20/2017 16:31,1,1,1,1,1,0,0,261.724,0,"Professor Smith could have used another writing instrument like a pen he brought from home.  This way the student would have been able to get a pencil from the machine.  Or, the professor could have given his pencil to the student to use as needed.",,,40.488,40.488,119.856,1,19,0,0,1,1,,1,1,,1,55,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1KjO9u2gZ5NpugE,Default Response Set,Anonymous,,,,0,1/20/2017 16:34,1/20/2017 16:37,1,1,1,1,1,0,0,44.635,0,"Professor Smith may have no taken the pencil if he knew that it was the very last one. If he had not taken the pencil, the student would have gotten to take it; but it is likely another student afterwards would still be left without a pencil.",,,13.007,13.007,78.754,1,18,20,20,1,1,,1,1,,1,23,1,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_etXkwjWkCXldAjv,Default Response Set,Anonymous,,,,0,1/20/2017 16:36,1/20/2017 16:39,1,1,1,1,1,22.513,38.269,38.913,27,The other professor after him would have been able to get a pencil. There would still be a pencil left.,,,7.085,7.085,34.962,1,17,78,39,,1,1,1,1,,2,32,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3qItsg86fyml2Q4,Default Response Set,Anonymous,,,,0,1/20/2017 16:38,1/20/2017 16:43,1,1,1,1,1,0,0,83.152,0,,,The college put a vending machine in to dispense pencils and erasers. The machine provided pencils when the black or red levers were pulled and erasers when the white level was pulled. Two employees each pulled the black and red levers at the same time and got the last pencils in the machine. A student needed a pencil but could not get one.,2.837,2.837,133.977,1,,10,8,1,1,,1,1,,2,67,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1Iym6oi9i0XF1T5,Default Response Set,Anonymous,,,,0,1/20/2017 16:41,1/20/2017 16:46,1,1,1,1,1,0,0,54.024,0,I honestly don't think there was anything wrong with him taking the supplies. Most items in college meant to be for one group end up being used by many. I don't think that he has any control over the lack of preparedness of the student.,,,18.006,18.006,83.715,1,16,100,100,,1,1,1,,,2,42,1,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_cZ64kLS60l43ASB,Default Response Set,Anonymous,,,,0,1/20/2017 16:45,1/20/2017 16:50,1,1,1,1,1,0,0,56.228,0,,"Depends on how the vending machine was built and whether or not the red/black levers dispensed pencils from the same section utilizing the same parts as each lever.  If that was the case the red lever could have pushed out 1 pencil the same time as the black and only produced 1 pencil period.  However, whichever teacher did not get a pencil probably would've tried pulling the lever again to get a new pencil still leaving no pencil for the student.  Moral of the story, bring your own damn pens and pencils.  If you're in a college/university and can't remember to bring your own stuff you have a problem.",,1.255,1.255,177.392,1,17,0,0,1,1,,1,1,,1,29,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3DouQDSXgnyIxV0,Default Response Set,Anonymous,,,,0,1/20/2017 16:47,1/20/2017 16:51,1,1,1,1,1,0,0,65.487,0,,,"The new professor and a colleague took the last two pencils int he vending machine. The red and black lever dispensed pencils. The white lever was supposed to dispense pencils, but dispensed a broken pencil and eraser.",1.717,1.717,48.048,1,,0,0,1,1,,1,1,,1,28,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1eJLCmhyvKbOJAm,Default Response Set,Anonymous,,,,0,1/20/2017 16:51,1/20/2017 16:53,1,1,1,1,1,0,0,37.517,0,"It seemed like the right decision.  The professor couldn't have predicted that the student would need a pencil so badly.  If the professor had not taken one, the student could have gotten one.",,,13.06,13.06,63.924,1,18,20,5,1,1,,1,1,,2,36,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3khrUMkU7IyDo9l,Default Response Set,Anonymous,,,,0,1/20/2017 16:51,1/20/2017 16:54,1,1,1,1,1,0,0,44.18,0,,,university department put in a vending machine to dispense pencils and erasers.  The black and red levers dispense pencils and the white lever dispenses erasers and broken pencils.,2.063,7.407,50.869,2,,2,2,1,1,,1,1,,2,46,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3qDpIT4g6oH5zoc,Default Response Set,Anonymous,,,,0,1/20/2017 16:47,1/20/2017 16:54,1,1,1,1,1,0,0,74.051,0,"Professor Smith could have been standing at the vending machine about to pull the lever, when a colleague walks up to him and tells him that he no longer needs his pencil. He give his pencil to Professor Smith. If Professor Smith doesn't pull the lever to get a pencil, because he's given one by his colleague, then the student who needs a pencil would be able to get one from the vending machine. ",,,19.53,138.792,174.022,4,19,0,0,1,1,,1,1,,2,55,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1F4g1xL2jvGMFT7,Default Response Set,Anonymous,,,,0,1/20/2017 16:46,1/20/2017 16:55,1,1,1,1,1,2.942,59.475,60.556,3,,,"The philosophy department of a small university bought a machine to supply pencils, the machine does not work well, a teacher and an administrative assistant removed the last two pencils from the machine and students who needed pencils to perform a test could not get them out of the machine",335.507,335.867,339.137,2,,14,8,1,,1,1,1,,1,59,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1QFwuJlLHx1YFof,Default Response Set,Anonymous,,,,0,1/20/2017 16:55,1/20/2017 17:00,1,1,1,1,1,0,0,91.529,0,"If Professor Smith had not taken a pencil, maybe there would have been one for the student that needed one later on. Perhaps the Professor could have borrowed a pencil or purchased one before he went to work.",,,37.661,37.661,118.555,1,18,53,20,1,1,,1,1,,2,43,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_27xKa1y1Zm3kfJh,Default Response Set,Anonymous,,,,0,1/20/2017 16:57,1/20/2017 17:01,1,1,1,1,1,0,0,41.675,0,,There could have been a functionality in the machine where pushing two levers at once would case them to jam. That would have resulted in neither the red nor the black lever releasing a pencil.,,40.652,40.652,94.702,1,18,0,0,1,1,,1,1,,2,43,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_C1UhVxSicAdrajn,Default Response Set,Anonymous,,,,0,1/20/2017 17:00,1/20/2017 17:03,1,1,1,1,1,0,0,46.697,0,,I'm not sure. Students should bring in their own pencils in the event that the vending machine runs out. ,,10.978,10.978,63.482,1,19,0,0,1,1,,1,1,,1,30,2,,,,,,,1,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3jdJNRaJ2EHv33j,Default Response Set,Anonymous,,,,0,1/20/2017 16:58,1/20/2017 17:03,1,1,1,1,1,0,0,56.61,0,"He could have borrowed a pencil  from another professor.  If he had not taken a pencil from the vending machine, the student would have been able to get one from the vending machine. ",,,21.761,120.008,121.909,2,18,20,5,1,1,,1,1,,2,27,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1NwdaYdCmbv9LRT,Default Response Set,Anonymous,,,,0,1/20/2017 17:17,1/20/2017 17:19,1,1,1,1,1,0,0,18.395,0,He just should have resisted the urge,,,1.473,61.587,74.311,2,18,31,47,,1,,1,,,1,,2,,,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_0urvYgflw7y98jv,Default Response Set,Anonymous,,,,0,1/20/2017 17:22,1/20/2017 17:24,1,1,1,1,1,0,0,37.18,0,,,"Two professors used the vending machine to receive pencils. They each received a pencil, as designed, but they were the last two pencils in the machine. A student then used the machine to get a pencil she needed for a test, however there were no pencils left.",3.947,3.947,62.174,1,,0,0,1,1,,1,1,,1,37,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_SPit1NDA5zuwWDT,Default Response Set,Anonymous,,,,0,1/20/2017 17:21,1/20/2017 17:25,1,1,1,1,1,0,0,17.464,0,He could get a pencil from elsewhere.,,,1.644,29.298,30.451,2,17,38,40,,,1,1,,,2,21,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1I475ubkNRFSW5R,Default Response Set,Anonymous,,,,0,1/20/2017 17:24,1/20/2017 17:27,1,1,1,1,1,0,0,35.814,0,,"If the red lever had not functioned then the professor would not have gotten his pencil. If the professor had not gotten the pencil, then the student may have been able to get it. ",,18.348,18.348,72.378,1,17,1,0,1,1,,1,,,2,45,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_vCxSQfKV8EgHW5b,Default Response Set,Anonymous,,,,0,1/20/2017 17:19,1/20/2017 17:28,1,1,1,1,1,0,0,127.198,0,,Well Mr Smith can of announced that he took the last two pencils or put a paper on the vending machine and say He has the last two pencils and if he didnt pull the lever it would of still been two pencils in there for the student to use,,23.662,23.662,244.003,1,16,72,26,,,1,1,1,,2,29,2,,,,1,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_10wKfnvWdxJrxQ2,Default Response Set,Anonymous,,,,0,1/20/2017 17:26,1/20/2017 17:33,1,1,1,1,1,0,0,123.545,0,,,The story was about a certain  vending machine to dispense and keep track of office supplies at a small university. At the end of story a student needed a pencil from the vending machine but was out of stock of pencils which leads to severe issue.,21.196,35.62,160.655,2,,1,0,1,1,,1,1,,1,28,1,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3HoSUK510jqVYpM,Default Response Set,Anonymous,,,,0,1/20/2017 17:28,1/20/2017 17:33,1,1,1,1,1,13.356,18.876,69.348,2,"One possibility is that Professor Smith and the administrative assistant might have realized that they both wanted a pencil at the same time.  Conceivably, they might have opted to pull one pencil from the machine and share it.  However, that solution would not work if they both intended to use the pencil for an extended period of time.  If Professor Smith had not taken a pencil, then there would have remained one pencil available for the student to take.",,,9.676,145.585,149.573,2,18,20,1,1,1,,1,1,,1,43,,,,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3nw6LmYd7YoJH7y,Default Response Set,Anonymous,,,,0,1/20/2017 17:30,1/20/2017 17:34,1,1,1,1,1,0,0,98.139,0,,"If the red lever did not produce a pencil, the black lever could have been used. There still would have been no more pencils in the machine after pulling the black lever twice.",,20.608,20.608,58.426,1,16,13,9,1,1,1,1,1,,1,46,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2BmQtG5PkovbtYy,Default Response Set,Anonymous,,,,0,1/20/2017 17:30,1/20/2017 17:35,1,1,1,1,1,0,0,53.832,0,,,"To people at the vending machine both wanted pencils.  They got two pencils.  Then, the next person, who needed a pencil, didn't get one.",5.532,5.532,38.693,1,,10,10,1,,,1,,,1,60,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_1eEsFWRwNY2pKij,Default Response Set,Anonymous,,,,0,1/20/2017 17:30,1/20/2017 17:37,1,1,1,1,1,0,0,84.725,0,,if the red lever didn't produce pencils as well as the other then their would be more pencils,,39.916,39.916,96.386,1,18,51,93,,1,1,1,,1,2,44,,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2zIMUzAojetSDdz,Default Response Set,Anonymous,,,,0,1/20/2017 17:45,1/20/2017 17:48,1,1,1,1,1,0,0,45.222,0,,,A VENDING MACHINE RAN OUT OF PENCILS.  IT RAN OUT MORE QUICKLY BECAUSE IT FREQUENTLY MALFUNCTIONS.,7.692,7.692,45.97,1,,1,1,1,1,,1,1,,2,40,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2c72M8n2FV8se6t,Default Response Set,Anonymous,,,,0,1/20/2017 17:45,1/20/2017 17:49,1,1,1,1,1,27.062,27.062,27.243,1,,If it had broke,,53.205,141.942,157.209,5,17,63,50,1,,,1,,,1,24,2,,,,,,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3QJAYJQ0MZQR9hu,Default Response Set,Anonymous,,,,0,1/20/2017 17:49,1/20/2017 17:56,1,1,1,1,1,0,0,101.545,0,,,"A professor and administrator needed pencils.  They pulled levers at the same, red and black.  They received pencils.  This was the last of the pencils in the vending machine.  A student desperately needed a pencil after that event.",8.298,98.081,105.745,2,,20,19,1,1,,1,1,,2,67,2,,,,1,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_27wyHjER1c3bFUs,Default Response Set,Anonymous,,,,0,1/20/2017 17:55,1/20/2017 17:58,1,1,1,1,1,0,0,74.958,0,,,"The professor and associate both got their pencils from the machine, as was the practice. The student didn't get her pencil because the machine was out.",4.537,4.537,59.506,1,,0,0,1,1,,1,1,,1,59,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3QXJuit7jEMXj1r,Default Response Set,Anonymous,,,,0,1/20/2017 18:02,1/20/2017 18:07,1,1,1,1,1,23.269,53.668,78.938,3,,Perhaps the mechanical functions on the interior of the machine broke down.,,4.72,4.72,57.028,1,16,0,60,1,1,,1,1,,1,33,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_OPCHsO3MowlSMVz,Default Response Set,Anonymous,,,,0,1/20/2017 18:04,1/20/2017 18:10,1,1,1,1,1,0,0,71.38,0,,"When two people simultaneously pressed two buttons--both of them wanting pencils--the machine might have jammed. Another possible scenario is that operation of the machine might have resulted in dispensation of one or two broken pencils, instead of delivering two pencils when both the red and black levers were operated. ",,7.911,114.8,115.934,9,16,10,5,1,1,,1,1,,2,55,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_Ao3RGWILMVBRCUx,Default Response Set,Anonymous,,,,0,1/20/2017 18:09,1/20/2017 18:14,1,1,1,1,1,0,0,153.9,0,,"They could have pulled the black one again in between. The lever could have produced an eraser. Even if the white lever was pulled, that may have fixed the sequence as well.",,1.684,1.684,61.503,1,18,41,87,1,1,,1,1,,2,31,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_umrA3ul208VEUJX,Default Response Set,Anonymous,,,,0,1/20/2017 18:06,1/20/2017 18:17,1,1,1,1,1,0,0,109.096,0,,"The red lever when pulled could instead have produced an eraser. If the red lever was not able to produce a pencil, then the only way to produce a pencil would be by pulling on the black lever.",,60.403,191.009,256.923,3,16,0,0,1,1,1,1,1,,2,54,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3e2GV1v0P7HRJMI,Default Response Set,Anonymous,,,,0,1/20/2017 18:17,1/20/2017 18:25,1,1,1,1,1,0,0,62.907,0,,,"The administrative assistant and the professor both had permission to take supplies, such as pencils, from the vending machine. So they used the vending machine, without using the broken white lever and received their requested supplies which happened to be the last ones available. The student who tried to use the vending machine to receive supplies did not have permission to do so and couldn't because the supplies they wanted were out.",108.808,319.002,323.371,5,,0,0,1,1,,1,1,,1,26,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2cnm9aNM4YXwNxr,Default Response Set,Anonymous,,,,0,1/20/2017 18:22,1/20/2017 18:29,1,1,1,1,1,0,0,98.209,0,,"When the Professor pulled the red lever to get a pencil, and it malfunctioned, he would have tried the black lever.  Then when the student went to get a pencil, she could have pulled the red lever, and received a pencil.",,41.203,88.771,185.39,3,18,0,100,1,1,,1,1,,2,77,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_31mbdkYr3WwLj6w,Default Response Set,Anonymous,,,,0,1/20/2017 18:30,1/20/2017 18:36,1,1,1,1,1,0,0,52.668,0,"Based on the description of the story it appeared that if the professor had not taken the last available pencil the student would have had access to it. Maybe it would been worthwhile if more pencils could have been made available at that time, or maybe the professor could have been more thoughtful and left this pencil in the machine  ",,,17.479,101.382,180.515,6,16,62,51,1,1,1,,1,,1,66,2,,,,1,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_9Txod7Rp1sut8VH,Default Response Set,Anonymous,,,,0,1/20/2017 18:07,1/20/2017 18:39,1,1,1,1,1,0,0,80.245,0,,,There's a vending machine that you can get pencils and erasers from.  Red or Black lever for a pencil and white lever for an eraser.  The white lever sucks.  Two staff members take the last two pencils.  Now a student that needs one can't get one.,1.519,102.558,104.709,2,,100,100,1,1,,1,1,,1,36,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2v1Hlsd888UQJQr,Default Response Set,Anonymous,,,,0,1/20/2017 18:37,1/20/2017 18:42,1,1,1,1,1,0,0,72.319,0,,,"The white lever malfunctions and instead of releasing just an eraser it releases a pencil as well--breaking it in the process. One would think that with more pencils coming out of the vending machine that weren't requested, that it would eventually would run low on pencils. Staff are allowed to use the machine for supplies. However, a student was left without a pencil due to a shortage in the machine after 2 staff members each got a pencil.",7.625,7.625,132.905,1,,51,,1,1,,1,1,,2,43,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3EYdosSXCzHCCqh,Default Response Set,Anonymous,,,,0,1/20/2017 18:39,1/20/2017 18:44,1,1,1,1,1,0,0,147.73,0,,,"Because of the vending machine has  a malfunction, so when the white lever is pulled it would almost always break a pencil.  And all the pencils that are broken are not calculated in the budget needed.  So when a student actually needed a pencil, there wasn't any left.",8.171,56.008,114.604,4,,2,3,1,1,,1,1,,2,26,2,,1,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2VgX81uEBpP8x7i,Default Response Set,Anonymous,,,,0,1/20/2017 18:44,1/20/2017 18:50,1,1,1,1,1,0,0,77.531,0,He could have borrowed a pencil from a student instead. If he had borrowed a pencil instead then there would have been one pencil remaining for the student in need of one to take a test. ,,,63.84,63.84,150.593,1,18,40,10,1,1,,1,1,,2,34,2,1,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_26kxQCTSoZ7OkEf,Default Response Set,Anonymous,,,,0,1/20/2017 18:47,1/20/2017 18:50,1,1,1,1,1,0,0,66.898,0,,,a pencil earaser machine has three levers. a black white and red lever. the new guy takes the last two pwncils and a student now needs one,3.102,3.102,44.897,1,,1,1,1,1,,1,,,2,21,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_s6E1cd7ILN9bkK5,Default Response Set,Anonymous,,,,0,1/20/2017 18:50,1/20/2017 18:54,1,1,1,1,1,0,0,80.859,0,,,"the professor and the administrative asst. got the last two pencils from the vending machine.  much later, a student came along and the machine was out of pencils.",7.792,7.792,59.692,1,,50,50,1,1,,1,1,,,,,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3r2Pas6iyKJ2yZ5,Default Response Set,Anonymous,,,,0,1/20/2017 18:52,1/20/2017 18:57,1,1,1,1,1,0,0,86.757,0,"Professor Smith could have accidentally pulled the wrong lever, the white lever, and not receive a pencil. The vending machine could have malfunctioned if the levers were pulled at the same time, causing one or both people to not receive a pencil. If Professor Smith had not taken the pencil, another student could have gotten the pencil they needed for the test.",,,18.294,84.731,142.682,3,17,80,21,1,1,,1,1,,2,47,2,,1,,,,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2veREbKXExN2D4O,Default Response Set,Anonymous,,,,0,1/20/2017 18:53,1/20/2017 18:59,1,1,1,1,1,0,0,99.705,0,"If Professor Smith had brought his own pencil from home, he would have not needed to pull the lever and receive a pencil from the machine. This would have led to one pencil left in the machine for the student who really needed it. However, I do not blame Professor Smith, as he was told that pencils were available to them from the machine.",,,13.238,13.238,176.147,1,18,10,10,1,1,,1,1,,2,29,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_BS2lCNTULVKOIMh,Default Response Set,Anonymous,,,,0,1/20/2017 18:53,1/20/2017 19:00,1,1,1,1,1,0,0,98.379,0,,,"A philosophy department has a vending machine that dispenses both pencils and erasers.  The black and red levers yield pencils, the white erasers.  The white lever frequently malfunctions dispensing both a pencil and an eraser but the pencil is broken.  A new professor starts in the department and is told he can get pencils and erasers from the vending machine as there are usually plenty.  Both the professor and an administrative assistant need a pencil which they get from the machine taking the last two.  A student, who needs a pencil, cannot get one, this causes a problem.",7.301,23.381,188.783,3,,10,0,1,1,,1,1,,2,58,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2rPIdVml6rMHFRq,Default Response Set,Anonymous,,,,0,1/20/2017 18:59,1/20/2017 19:04,1,1,1,1,1,0,0,77.728,0,"Although Prof Smith was not wrong to take a pencil from the vending machine, as he was allowed to, things may have been different if he hadn't.  Perhaps if vending machines were only for students or teaching assistants, then there would be enough, as professors, who have their own offices, should certainly have pencils around.  If he had not taken a pencil, there is a chance that the student who needed one very badly would have gotten one, but there is no guarantee that someone else would not have gotten there first.",,,9.208,9.208,137.58,1,18,0,0,1,1,,1,1,,2,48,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3rHAFfeEWgHpusj,Default Response Set,Anonymous,,,,0,1/20/2017 18:58,1/20/2017 19:09,1,1,1,1,1,0,0,90.549,0,,,"We were told that there is a vending machine for pencils and erasers (and possibly other supplies.) The machine has 3 levers, red, black, and white. Red and Black both function identically, producing a pencil alone. The White lever functions differently, by producing both a pencil and an eraser. Furthermore, the white lever is known to malfunction rather commonly; The malfunction leads the machine to break the pencil being produced, leaving you with an eraser and a broken pencil. /  / We were also told that the machine is there for use by the professors and administrative assistants. We were not told specifically weather the students may access the machine on their own or not. /  / We were told that a new employee was hired, and explained the ins and outs of the vending machine, but not told about the malfunction with the White lever.  /  / We were told that an existing employee and the new employee simultaneously pulled the red and black levers, and both received pencils as intended. /  / We were then told that the machine was now empty of pencils, or at least individual pencils (those not bundled with an eraser.) /  / We were finally told that a student desperately needed a pencil, but as there were not more pencils in the machine, was unable to get one. ",1.548,259.449,391.329,2,,0,0,1,1,,1,1,,1,26,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3Pplba4NVxYIKzd,Default Response Set,Anonymous,,,,0,1/20/2017 19:06,1/20/2017 19:10,1,1,1,1,1,0,0,51.665,0,,"If the red lever had not produced a pencil, the second professor could have simply waited his turn and pulled the black lever when the first professor finished. It seems that the machine has a lot of problems, so perhaps the professor needing the pencil could have just pulled levers until something happened.",,17.674,17.674,96.876,1,16,2,5,1,1,,1,1,,2,40,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2EGdOF7kNwRwwFE,Default Response Set,Anonymous,,,,0,1/20/2017 19:05,1/20/2017 19:12,1,1,1,1,1,2.517,14.323,88.607,4,,I that Smith would have tried the black lever (I think it was out though).  I suppose he may have continually tried the red lever.  If unsuccessful at that maybe he would have opted for the white lever out of desperation. ,,1.705,166.889,169.873,7,17,10,20,1,1,,1,1,,1,56,2,,,,,1,,,LeverManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3IY6qYo0CClqZ4Y,Default Response Set,Anonymous,,,,0,1/20/2017 19:13,1/20/2017 19:16,1,1,1,1,1,0,0,43.876,0,,,A teacher and a teacher assistant each take a pencil and those are the last 2 pencils in a vending machine. A student goes to the machine to get a pencil but there are no more pencils left.,1.237,4.189,36.632,2,,0,0,1,1,,1,1,,2,26,2,,1,,,1,1,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_0qR16ovqpKr7DrP,Default Response Set,Anonymous,,,,0,1/20/2017 19:05,1/20/2017 19:20,1,1,1,1,1,0,0,51.966,0,,,"In order to control the number of office supplies floating around the department, a supply vending machine was installed. There are different colored levers that produce various supplies, the white handle is malfunctioning, though. When two people, a professor, and administration take the last two pencils, the students are left without any for their exam, ",7.405,111.443,113.682,3,,1,25,1,1,,1,1,,2,25,2,,,,,1,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2eVX8TDEAIsGOlL,Default Response Set,Anonymous,,,,0,1/20/2017 19:18,1/20/2017 19:23,1,1,1,1,1,0,0,69.886,0,If he didn't take the pencil then the student that came next could of had one.  The professor reasoned that there were plenty of pencils and erasers so I would think that he wouldn't think that he'd be taking the last one leaving none for the next student.,,,14.597,14.597,111.529,1,18,75,60,1,1,,1,1,,2,46,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_3HzywkCXrtfnRx0,Default Response Set,Anonymous,,,,0,1/20/2017 19:32,1/20/2017 19:37,1,1,1,1,1,0,0,49.898,0,,,"There is a vending machine at a university that dispenses pencils and erasers. It has three levers that respectively dispense these items. One is red, another's black, and the last is white. Two administrators simultaneously pulled the red and black levers to receive pencils. Shortly thereafter, a student desperately needed to dispense a pencil for an exam, but realized there were no more left.",1.639,72.055,177.237,2,,19,2,1,1,,1,,,1,21,,,,,,,,,control|altTime|outcomeChange,Agent_cause|Object_cause,,,,
R_2uridloxHumhjbX,Default Response Set,Anonymous,,,,0,1/20/2017 19:32,1/20/2017 19:37,1,1,1,1,1,0,0,67.331,0,Well if the professor had not taken a pencil then there would have been one left for the student. The machine needs to have a system to let everyone know when it's about to run out so nobody is left without a pencil.,,,53.904,53.904,142.019,1,18,40,20,,1,1,,1,1,2,64,2,,,,,1,,,ProfManip|altTime|outcomeChange,Agent_cause|Object_cause,,,,
