StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,Conform_time_First Click,Conform_time_Last Click,Conform_time_Page Submit,Conform_time_Click Count,ProfManip,LeverManip,control,altTime_First Click,altTime_Last Click,altTime_Page Submit,altTime_Click Count,AgentCause,ObjectCause,control1,control2,Sex,Age,Eth,Race,FL_36_DO,FL_38_DO,FL_42_DO,Manipulation_DO
1/31/2019 13:07,1/31/2019 13:11,IP Address,,100,210,TRUE,1/31/2019 13:11,R_AyV6cdEotJr4m3v,,,,,,,anonymous,EN,Yes,53.546,53.546,53.85,1,,,"A professor was recently hired at a college.  This college has a machine that dispenses pencils.  In order to get a pencil from the machine, you must pull a red or black lever.  The machine also dispenses erasers, by pulling a white lever.  The white lever malfunctions often, which causes a pencil and eraser to dispense, but it breaks the pencil in the process.  One day, the professor and the administrative assistant each needed a pencil and obtained one from the machine.  Later, a student desperately needed a pencil and the machine was empty.",3.661,3.661,105.855,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,29,No,White,,,Objectcause,control|altTime
1/31/2019 13:06,1/31/2019 13:11,IP Address,,100,286,TRUE,1/31/2019 13:11,R_bIpLtQH8CbMxUL7,,,,,,,anonymous,EN,Yes,0,0,97.803,0,,"had the black lever been pulled twice first. then there would be no pencils left, and the teacher would not have gotten a pencil.",,20.126,20.126,93.962,1,The administrative assistant,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,33,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 12:57,1/31/2019 13:11,IP Address,,100,835,TRUE,1/31/2019 13:11,R_eaZOiRZls97SGYh,,,,,,,anonymous,EN,Yes,0,0,41.647,0,"He was in his own right to take a pencil. However, if it's the last one, he should've rethought taking it. Students are the priority at universities. ",,,20.124,20.124,75.358,1,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,30,No,White,Agentcause,,,ProfManip|altTime
1/31/2019 13:07,1/31/2019 13:12,IP Address,,100,264,TRUE,1/31/2019 13:12,R_A5SNtbV8DycCWuB,,,,,,,anonymous,EN,Yes,0,0,56.82,0,I the professor didnt take a pencil the student would have a pencil to do her work. Since he took one of the last 2 pencils there is nothing for her to take tests with.,,,11.319,11.319,62.302,1,,The red lever,"The red lever,The black lever",Professor Smith,Female,24,No,Black or African American,Objectcause,,,ProfManip|altTime
1/31/2019 13:10,1/31/2019 13:12,IP Address,,100,106,TRUE,1/31/2019 13:12,R_2BtvOYmJLtRzg7u,,,,,,,anonymous,EN,Yes,0,0,34.831,0,,,Teachers wanted a pencil so they both pulled a level and got one. But later on a student wanted a pencil and there were none left,2.795,2.795,36.764,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,26,No,White,,,Agentcause,control|altTime
1/31/2019 13:04,1/31/2019 13:12,IP Address,,100,502,TRUE,1/31/2019 13:12,R_R4YFNaVr9uxGnWV,,,,,,,anonymous,EN,Yes,0,0,143.922,0,,,"This story is about a small university that bought a vending machine to keep track of office supplies.  The machine has pencils, which you get when you pull the red lever, and erases, which you get when you pull the white lever.  The white lever doesn't work correctly and sometimes gives an eraser and a pencil but breaks the pencil in the process.    The students need the pencils in order to do their work.  Because of the problems with the machines, the professors were given permission to take pencils and erasers.  Well a professor took the last of what was left and when a student went there was no more.  That lead to serious problems.",15.155,242.134,256.465,4,Professor Smith,,"The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Female,33,No,White,,,Agentcause,control|altTime
1/31/2019 13:09,1/31/2019 13:12,IP Address,,100,206,TRUE,1/31/2019 13:12,R_2Y3XGiZFI0Ao03T,,,,,,,anonymous,EN,Yes,0,0,50.83,0,"He could have pulled the white lever. It would dispense and erase and a pencil that would be in half. However, he would not have actually ""taken the pencil"".",,,30.734,30.734,82.841,1,,The red lever,"The red lever,The black lever","Professor Smith,The student",Female,53,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 12:58,1/31/2019 13:13,IP Address,,100,889,TRUE,1/31/2019 13:13,R_1KvbF1I1ZfvpsKr,,,,,,,anonymous,EN,Yes,0,0,66.279,0,,,"A professor and his colleague both took pencils from an office supply vending machine by pulling the appropriate levers. A student then went to the machine to get a pencil, but there were no more, the staff had gotten the last two. Nobody pulled the white lever, which malfunctions a lot. One staff member pulled the black lever, and one staff member pulled the red lever (the professor). It is not stated which lever the student pulled.",5.603,5.603,119.219,1,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,48,No,White,,,Objectcause,control|altTime
1/31/2019 13:12,1/31/2019 13:14,IP Address,,100,97,TRUE,1/31/2019 13:14,R_1EYTlU5lsGiloM7,,,,,,,anonymous,EN,Yes,0,0,33.1,0,,,"Professors took the last two pencils from the machine, so then when a student needed one for a test and went to get one the machine was out.  This caused problems for the student.  ",2.959,9.671,27.786,2,"The administrative assistant,Professor Smith",,"The red lever,The black lever,The white lever","Professor Smith,The administrative assisstant",Female,38,No,White,,,Agentcause,control|altTime
1/31/2019 12:57,1/31/2019 13:14,IP Address,,100,984,TRUE,1/31/2019 13:14,R_1OHL2GNWHUiNub3,,,,,,,anonymous,EN,Yes,0,0,52.07,0,"If Professor Smith did no take a pencil there would have been another one available.  If the machine did not malfunction and break pencils, there would have been more pencils available.",,,10.66,10.66,67.1,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,37,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 13:09,1/31/2019 13:14,IP Address,,100,285,TRUE,1/31/2019 13:14,R_3LcI2jljwi0ffrg,,,,,,,anonymous,EN,Yes,4.464,15.565,68.865,4,Things could have gone differently if the professor had brought his own pencils with him.  Or he could have waited and gone to the machine when the pencils were gone.,,,7.893,63.224,67.919,4,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Male,60,Yes,Unknown/Other,Objectcause,,,ProfManip|altTime
1/31/2019 13:10,1/31/2019 13:14,IP Address,,100,289,TRUE,1/31/2019 13:14,R_1rDKnKfNCKAnuwX,,,,,,,anonymous,EN,Yes,0,0,78.751,0,,,There was an office supply vending machine to keep track of supplies. With out a good reason a newly hired professor took the last pencil. This could leave a student without a pencil. ,7.733,92.494,114.342,4,,The black lever,The black lever,Professor Smith,Male,33,No,White,,,Objectcause,control|altTime
1/31/2019 13:08,1/31/2019 13:15,IP Address,,100,371,TRUE,1/31/2019 13:15,R_sSUSTODHFdnCF1v,,,,,,,anonymous,EN,Yes,0,0,63.596,0,,If the red lever had not been pulled when the professor and administrative assistant were there (before the student) a pencil might still be left. The student would have no choice but to pull the lever for whatever box actually had a pencil left.,,20.994,198.469,248.136,4,Professor Smith,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,63,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 13:09,1/31/2019 13:15,IP Address,,100,357,TRUE,1/31/2019 13:15,R_272PwIkq8A5h9pb,,,,,,,anonymous,EN,Yes,0,0,128.823,0,,"If the red lever had not produced a pencil perhaps there were no more pencils, maybe the person did not pull the lever hard enough, or maybe the lever was stuck or somehow broke. ",,14.974,138.574,140.126,22,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,42,No,White,,Objectcause,,LeverManip|altTime
1/31/2019 13:09,1/31/2019 13:15,IP Address,,100,351,TRUE,1/31/2019 13:15,R_31SJu8HvfqZn93b,,,,,,,anonymous,EN,Yes,31.589,84.18,85.648,5,,If the assistant had used the white lever ,,37.813,61.71,62.371,4,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,30,No,Black or African American,,Objectcause,,LeverManip|altTime
1/31/2019 13:04,1/31/2019 13:16,IP Address,,100,711,TRUE,1/31/2019 13:16,R_3sAMZvlyW3A95xp,,,,,,,anonymous,EN,Yes,80.973,142.426,146.936,4,"The only thing that I can think of is if someone had put up a sign on the vending machine stating that the white lever was broken and was spitting out an eraser and broken pencil. That might have helped. Also, someone could have said that the machine was for students only and that the staff needs to get their own pencils. If Professor Smith didn't take a pencil, then their would be one for the student. I think that is the answer or am I missing something? I feel like I am missing something obvious. lol",,,193.555,410.153,411.402,2,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,44,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 13:11,1/31/2019 13:16,IP Address,,100,265,TRUE,1/31/2019 13:16,R_1IXXy8n29kisbph,,,,,,,anonymous,EN,Yes,0,0,60.057,0,"No one is really to blame, as it was stated early on there is always a lot of pencils. It just happened to be the time, which seems rare, that there were only 2 left. Whoever stocks it is to blame! The professor could have thought to themselves that ""I am a professor and the students may need this more than I"", but at the same time - then the student after the female would have also been in the same situation. Someone would have still needed a pencil regardless. ",,,1.667,19.233,110.175,2,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,30,Yes,White,Agentcause,,,ProfManip|altTime
1/31/2019 13:13,1/31/2019 13:16,IP Address,,100,158,TRUE,1/31/2019 13:16,R_3qHyshRN7PUVkTD,,,,,,,anonymous,EN,Yes,7.755,52.659,53.812,7,,,The two levers were pulled by teachers who had access to the machine. The machine worked fine. A student then came up to the machine that needed a pencil very bad but the machine was out of pencils.,3.744,4.448,39.187,3,The administrative assistant,,"The black lever,The white lever",Professor Smith,Male,24,No,White,,,Agentcause,control|altTime
1/31/2019 13:12,1/31/2019 13:17,IP Address,,100,293,TRUE,1/31/2019 13:17,R_271fz5J8Y048bxO,,,,,,,anonymous,EN,Yes,0,0,68.376,0,,"if the red lever had not produced a pencil and instead produced nothing, then the next student might have stood at least a chance to get a pencil later. the machine ran out of pencils because the red lever worked. ",,16.912,142.983,146.207,12,The administrative assistant,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,53,Yes,White,,Agentcause,,LeverManip|altTime
1/31/2019 13:13,1/31/2019 13:17,IP Address,,100,235,TRUE,1/31/2019 13:17,R_3lzPxnaKlMHOYgQ,,,,,,,anonymous,EN,Yes,1.501,24.33,46.785,5,,"The red lever could have malfunctioned like the white lever does resulting in the professor not receiving his pencil. The professor could have leaved it like that and decided that he didn't need a pencil from the vending machine. This would have left 1 pencil in the vending machine. When the student comes to the vending machine and sees one pencil left, he could have pulled on the black lever, receiving his pencil had the red lever not functioned.",,21.083,97.762,118.794,10,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,34,No,Asian,,Objectcause,,LeverManip|altTime
1/31/2019 13:16,1/31/2019 13:18,IP Address,,100,80,TRUE,1/31/2019 13:18,R_AgPusTujGZzKsfL,,,,,,,anonymous,EN,Yes,0,0,1.779,0,They could have walked away. They could have not taken it.,,,1.701,1.701,31.53,1,,The red lever,The red lever,Professor Smith,Male,33,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 13:15,1/31/2019 13:18,IP Address,,100,196,TRUE,1/31/2019 13:18,R_u8MCtdlN9tMtuff,,,,,,,anonymous,EN,Yes,0,0,55.901,0,,,"A student did not get a pencil they needed from a vending machine because a professor and another student previous pulled the red and black levers and got the last 2 pencils. The machine also has a white lever that you pull for an eraser, but the white lever doesn't work right and when pulled it dispenses a pencil with the eraser, and breaks the pencil in the process. ",2.178,51.989,98.388,5,,"The black lever,The red lever","The red lever,The black lever","Professor Smith,The administrative assisstant",Female,37,No,White,,,Objectcause,control|altTime
1/31/2019 13:17,1/31/2019 13:19,IP Address,,100,137,TRUE,1/31/2019 13:19,R_3JJBgaItOWc6wcf,,,,,,,anonymous,EN,Yes,0,0,41.119,0,,would have worked. gotten eraser as intended,,13.377,13.377,28.03,1,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,55,No,White,,Agentcause,,LeverManip|altTime
1/31/2019 12:59,1/31/2019 13:20,IP Address,,100,1246,TRUE,1/31/2019 13:20,R_2xRvgPn1fMKH468,,,,,,,anonymous,EN,Yes,0,0,78.142,0,,was a problem of the machine or the person who filled it maybe the instructions were wrong in that case I would leave the excess pencils and drafts for anyone who might need them ,,131.635,131.635,134.151,1,,The red lever,"The red lever,The white lever",Professor Smith,Female,25,Yes,White,,Objectcause,,LeverManip|altTime
1/31/2019 13:16,1/31/2019 13:20,IP Address,,100,232,TRUE,1/31/2019 13:20,R_2fHfakwg2UQ3N80,,,,,,,anonymous,EN,Yes,8.149,48.383,49.847,22,The professor could have borrowed a pencil from another teacher which wpuld leave a pencil available for the student. ,,,3.564,16.291,41.931,6,,The red lever,"The red lever,The black lever",Professor Smith,Female,27,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 13:18,1/31/2019 13:23,IP Address,,100,264,TRUE,1/31/2019 13:23,R_2ZEMk8mqv013ssp,,,,,,,anonymous,EN,Yes,60.222,60.222,64.313,1,,,"There is a vending machine at a University that has pencils and erasers. The erasers malfunctions but the pencils work fine. Prof. Smith and an admin assistant both get pencils but after that, they are out and a  student needs one.",3.753,70.984,72.754,4,,,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,37,No,White,,,Objectcause,control|altTime
1/31/2019 13:22,1/31/2019 13:25,IP Address,,100,185,TRUE,1/31/2019 13:25,R_p5joMZGsov9DtyV,,,,,,,anonymous,EN,Yes,0,0,70.837,0,The student would have been able to get a pencil.,,,26.2,26.2,44.047,1,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,37,No,White,Objectcause,,,ProfManip|altTime
1/31/2019 13:21,1/31/2019 13:25,IP Address,,100,282,TRUE,1/31/2019 13:25,R_u4jSP73WOwAJt2p,,,,,,,anonymous,EN,Yes,2.386,50.78,59.022,3,,,"A vending machine dispenses pencils with two different levers (red and black), and erasers with a white lever. The machine malfunctions on the white lever by giving an eraser and a broken pencil. A professor and student each pulled a pencil lever and got a pencil. Another student desperately needed a pencil and wasn't able to get one because the machine was now empty.",16.461,109.827,165.028,7,"The administrative assistant,Professor Smith",,"The red lever,The black lever","Professor Smith,The administrative assisstant",Male,34,No,White,,,Agentcause,control|altTime
1/31/2019 13:19,1/31/2019 13:26,IP Address,,100,376,TRUE,1/31/2019 13:26,R_3fjHJFrxsLfS04F,,,,,,,anonymous,EN,Yes,3.817,3.817,32.099,1,"If Professor Smith had not taken a pencil from the machine, the student after the professor would have been able to obtain a pencil. Perhaps if the red lever had been broken as well, the professor would have given up on the first try and gotten a pencil elsewhere. This would have avoided disaster for the later student.",,,147.275,205.583,247.072,3,,The red lever,"The red lever,The black lever","Professor Smith,The administrative assisstant",Female,33,No,Black or African American,Objectcause,,,ProfManip|altTime
